Easting,Northing
409291,4859348
409289,4859343
409282,4859323
409275,4859301
409274,4859297
409265,4859278
409253,4859247
409250,4859235
409246,4859226
409242,4859220
409240,4859216
409236,4859203
409233,4859193
409230,4859171
409228,4859162
409221,4859144
409219,4859139
409216,4859132
409212,4859117
409201,4859091
409193,4859076
409190,4859069
409184,4859049
409175,4859026
409171,4859015
409164,4859000
409159,4858988
409158,4858979
409156,4858971
409153,4858952
409146,4858920
409146,4858918
409139,4858909
409135,4858892
409132,4858881
409129,4858868
409123,4858853
409121,4858844
409118,4858831
409113,4858808
409111,4858798
409109,4858781
409106,4858764
409104,4858752
409103,4858734
409097,4858684
409094,4858659
409093,4858653
409091,4858642
409090,4858636
409088,4858617
409086,4858600
409084,4858584
409083,4858579
409082,4858574
409081,4858561
409082,4858554
409084,4858545
409084,4858540
409083,4858514
409080,4858497
409079,4858478
409076,4858447
409074,4858435
409072,4858428
409068,4858409
409066,4858403
409056,4858354
409042,4858311
409023,4858268
409014,4858243
409003,4858219
408997,4858206
408975,4858165
408953,4858130
408931,4858097
408908,4858064
408905,4858057
408879,4858007
408876,4857999
408868,4857985
408854,4857965
408847,4857951
408839,4857939
408820,4857910
408818,4857903
408805,4857883
408801,4857878
408790,4857859
408782,4857848
408758,4857812
408751,4857801
408740,4857785
408736,4857779
408720,4857748
408691,4857699
408687,4857693
408672,4857669
408669,4857663
408661,4857651
408657,4857644
408629,4857601
408600,4857556
408565,4857499
408561,4857492
408548,4857471
408529,4857439
408524,4857431
408520,4857422
408516,4857414
408505,4857398
408489,4857373
408481,4857368
408474,4857353
408464,4857336
408450,4857311
408445,4857304
408434,4857288
408419,4857265
408414,4857257
408393,4857227
408387,4857218
408382,4857208
408372,4857192
408348,4857154
408343,4857145
408334,4857129
408314,4857095
408304,4857080
408292,4857056
408274,4857030
408247,4856986
408229,4856945
408202,4856897
408199,4856891
408180,4856853
408177,4856846
408160,4856808
408147,4856783
408141,4856770
408138,4856763
408131,4856750
408115,4856715
408093,4856659
408074,4856615
408055,4856580
408038,4856539
408020,4856498
408010,4856471
407999,4856450
407996,4856446
407993,4856442
407986,4856429
407981,4856413
407977,4856406
407965,4856382
407963,4856377
407953,4856352
407950,4856344
407944,4856323
407936,4856303
407934,4856299
407932,4856289
407929,4856278
407923,4856257
407921,4856254
407918,4856239
407915,4856226
407910,4856202
407907,4856192
407901,4856165
407897,4856142
407895,4856130
407891,4856094
407887,4856069
407886,4856061
407881,4856033
407879,4856017
407875,4855991
407865,4855942
407858,4855895
407848,4855856
407838,4855806
407830,4855758
407824,4855717
407823,4855711
407814,4855659
407814,4855652
407807,4855615
407795,4855557
407794,4855550
407780,4855495
407767,4855445
407762,4855427
407757,4855410
407750,4855387
407739,4855337
407737,4855331
407726,4855291
407711,4855232
407708,4855217
407706,4855202
407704,4855194
407691,4855151
407689,4855142
407684,4855122
407675,4855090
407673,4855080
407667,4855059
407662,4855038
407658,4855018
407652,4854998
407643,4854970
407639,4854953
407628,4854919
407625,4854908
407622,4854897
407622,4854893
407618,4854881
407616,4854878
407615,4854870
407612,4854858
407611,4854855
407607,4854841
407606,4854838
407600,4854811
407599,4854800
407592,4854783
407589,4854775
407588,4854771
407583,4854758
407578,4854741
407576,4854732
407572,4854723
407568,4854714
407564,4854706
407559,4854685
407547,4854637
407546,4854626
407539,4854589
407529,4854547
407524,4854525
407519,4854503
407515,4854492
407511,4854476
407509,4854463
407505,4854446
407505,4854443
407502,4854428
407499,4854407
407499,4854403
407497,4854383
407496,4854370
407495,4854364
407497,4854344
407498,4854328
407498,4854318
407500,4854299
407504,4854285
407506,4854273
407507,4854265
407513,4854237
407521,4854213
407523,4854203
407535,4854166
407537,4854161
407548,4854128
407562,4854084
407562,4854078
407560,4854072
407550,4854061
407536,4854058
407529,4854060
407522,4854063
407513,4854076
407510,4854093
407511,4854102
407512,4854120
407512,4854155
407508,4854176
407507,4854182
407506,4854188
407500,4854202
407497,4854206
407485,4854219
407477,4854221
407473,4854220
407465,4854217
407457,4854206
407448,4854177
407443,4854146
407442,4854130
407441,4854118
407438,4854101
407438,4854094
407435,4854076
407425,4854056
407416,4854042
407407,4854029
407405,4854024
407403,4854021
407399,4854018
407395,4854016
407390,4854017
407390,4854017
407385,4854020
407384,4854021
407384,4854021
407384,4854021
407385,4854020
407385,4854020
407385,4854020
407385,4854020
407386,4854019
407387,4854018
407390,4854013
407392,4854003
407395,4853983
407407,4853975
407419,4853973
407423,4853974
407427,4853976
407433,4853979
407435,4853982
407436,4853985
407438,4853995
407440,4853999
407442,4854009
407442,4854014
407441,4854020
407435,4854037
407433,4854042
407432,4854053
407433,4854057
407434,4854062
407442,4854082
407447,4854112
407448,4854117
407449,4854158
407450,4854170
407455,4854193
407460,4854203
407465,4854208
407471,4854211
407478,4854213
407485,4854212
407496,4854205
407500,4854199
407502,4854192
407505,4854176
407508,4854161
407511,4854145
407512,4854130
407511,4854115
407510,4854100
407510,4854087
407510,4854081
407512,4854076
407514,4854072
407519,4854067
407538,4854056
407545,4854055
407553,4854056
407563,4854055
407566,4854053
407573,4854043
407575,4854039
407577,4854035
407579,4854030
407586,4854011
407595,4853981
407608,4853935
407612,4853920
407616,4853890
407621,4853835
407621,4853819
407624,4853771
407625,4853747
407626,4853739
407627,4853709
407628,4853679
407625,4853612
407625,4853597
407626,4853552
407627,4853502
407631,4853439
407631,4853431
407634,4853368
407635,4853354
407635,4853326
407640,4853279
407641,4853273
407655,4853226
407682,4853178
407709,4853130
407718,4853103
407719,4853098
407723,4853076
407723,4853072
407722,4853061
407721,4853053
407720,4853047
407718,4853035
407713,4853013
407711,4853010
407707,4852993
407703,4852982
407700,4852975
407695,4852969
407689,4852965
407681,4852955
407677,4852954
407673,4852953
407669,4852949
407656,4852935
407653,4852932
407633,4852913
407617,4852898
407610,4852892
407592,4852877
407556,4852847
407535,4852826
407530,4852822
407505,4852791
407480,4852754
407472,4852741
407464,4852727
407448,4852681
407445,4852673
407435,4852629
407433,4852615
407429,4852597
407422,4852552
407419,4852543
407415,4852523
407413,4852514
407412,4852505
407404,4852456
407400,4852435
407392,4852402
407381,4852368
407377,4852356
407368,4852333
407356,4852310
407341,4852289
407321,4852271
407303,4852257
407280,4852240
407260,4852224
407253,4852217
407243,4852205
407235,4852196
407222,4852175
407207,4852141
407203,4852130
407201,4852118
407198,4852095
407199,4852069
407201,4852044
407203,4852032
407208,4852008
407214,4851969
407220,4851930
407224,4851892
407228,4851868
407231,4851844
407235,4851821
407240,4851788
407243,4851766
407249,4851725
407251,4851705
407256,4851659
407258,4851634
407259,4851619
407256,4851577
407249,4851526
407245,4851507
407241,4851494
407240,4851487
407232,4851450
407223,4851408
407223,4851403
407217,4851366
407212,4851342
407211,4851334
407207,4851319
407205,4851308
407203,4851303
407202,4851276
407202,4851271
407200,4851244
407202,4851230
407203,4851229
407205,4851216
407210,4851196
407213,4851189
407217,4851180
407219,4851176
407222,4851170
407228,4851162
407232,4851157
407254,4851128
407271,4851109
407285,4851098
407323,4851061
407329,4851055
407358,4851030
407366,4851025
407382,4851013
407396,4851000
407430,4850968
407452,4850949
407497,4850908
407504,4850903
407548,4850861
407560,4850849
407601,4850796
407610,4850783
407636,4850733
407658,4850672
407668,4850616
407672,4850553
407668,4850488
407664,4850449
407660,4850403
407660,4850397
407658,4850378
407655,4850340
407650,4850288
407649,4850281
407644,4850219
407638,4850161
407635,4850129
407634,4850111
407634,4850103
407630,4850042
407630,4850035
407625,4850007
407620,4849956
407615,4849890
407613,4849876
407610,4849856
407607,4849812
407606,4849804
407605,4849796
407601,4849765
407599,4849742
407594,4849695
407593,4849680
407586,4849620
407576,4849564
407569,4849532
407567,4849526
407556,4849492
407546,4849462
407543,4849454
407533,4849430
407523,4849408
407518,4849396
407514,4849387
407506,4849372
407500,4849359
407489,4849336
407487,4849332
407473,4849304
407458,4849275
407451,4849265
407449,4849261
407438,4849230
407433,4849213
407431,4849203
407431,4849200
407431,4849196
407430,4849186
407431,4849153
407432,4849142
407434,4849136
407441,4849107
407458,4849067
407461,4849062
407468,4849052
407499,4849017
407524,4848992
407539,4848976
407547,4848968
407560,4848953
407567,4848946
407596,4848922
407600,4848918
407608,4848911
407612,4848908
407616,4848904
407632,4848887
407635,4848885
407651,4848867
407657,4848860
407677,4848841
407684,4848834
407699,4848819
407703,4848817
407722,4848797
407727,4848792
407739,4848784
407752,4848771
407764,4848762
407767,4848759
407777,4848750
407785,4848743
407794,4848736
407804,4848728
407808,4848724
407822,4848713
407825,4848711
407835,4848701
407838,4848699
407847,4848691
407856,4848684
407859,4848682
407876,4848668
407878,4848667
407892,4848657
407902,4848647
407905,4848643
407905,4848640
407912,4848635
407918,4848629
407922,4848625
407924,4848624
407928,4848621
407939,4848612
407941,4848610
407948,4848603
407951,4848599
407952,4848597
407957,4848591
407965,4848582
407975,4848575
407986,4848563
407990,4848559
408002,4848544
408015,4848525
408016,4848523
408023,4848508
408023,4848505
408024,4848502
408027,4848486
408027,4848484
408030,4848470
408030,4848467
408049,4848460
408049,4848458
408059,4848443
408061,4848441
408067,4848430
408068,4848428
408078,4848405
408080,4848401
408083,4848391
408086,4848382
408088,4848374
408090,4848366
408094,4848348
408095,4848343
408095,4848340
408098,4848325
408098,4848320
408100,4848300
408100,4848297
408101,4848280
408101,4848275
408100,4848262
408100,4848260
408099,4848255
408097,4848245
408096,4848240
408095,4848236
408095,4848225
408095,4848223
408094,4848204
408093,4848198
408092,4848199
408091,4848197
408088,4848182
408083,4848162
408083,4848160
408080,4848147
408079,4848136
408077,4848124
408077,4848120
408078,4848118
408079,4848116
408077,4848105
408077,4848101
408076,4848083
408076,4848079
408077,4848063
408075,4848058
408069,4848049
408068,4848047
408064,4848033
408061,4848027
408058,4848016
408057,4848014
408055,4847999
408054,4847996
408050,4847981
408049,4847979
408048,4847960
408047,4847955
408046,4847940
408046,4847935
408044,4847919
408044,4847919
408039,4847910
408035,4847902
408032,4847887
408030,4847875
408028,4847870
408024,4847859
408019,4847845
408017,4847840
408012,4847827
408007,4847816
408000,4847799
407999,4847797
407993,4847785
407991,4847783
407984,4847776
407976,4847763
407974,4847759
407968,4847749
407962,4847736
407957,4847727
407955,4847722
407949,4847710
407948,4847708
407941,4847692
407935,4847682
407933,4847679
407926,4847662
407919,4847647
407918,4847643
407912,4847627
407912,4847625
407908,4847611
407905,4847598
407902,4847590
407901,4847573
407900,4847551
407900,4847548
407899,4847537
407900,4847528
407900,4847517
407901,4847505
407901,4847494
407901,4847485
407901,4847466
407902,4847446
407903,4847438
407903,4847420
407903,4847414
407904,4847401
407907,4847385
407908,4847376
407910,4847359
407911,4847357
407912,4847348
407913,4847343
407914,4847339
407915,4847329
407916,4847321
407917,4847307
407918,4847302
407924,4847285
407925,4847282
407929,4847267
407931,4847262
407936,4847247
407938,4847242
407939,4847239
407945,4847225
407950,4847216
407954,4847208
407961,4847197
407970,4847182
407971,4847180
407987,4847158
407989,4847155
408003,4847139
408007,4847135
408024,4847118
408035,4847110
408059,4847092
408080,4847079
408085,4847076
408088,4847073
408093,4847070
408118,4847058
408121,4847056
408141,4847048
408164,4847040
408167,4847039
408189,4847032
408193,4847031
408193,4847031
408195,4847030
408214,4847028
408222,4847025
408237,4847022
408245,4847020
408270,4847014
408313,4847007
408334,4847003
408392,4846991
408407,4846988
408435,4846982
408481,4846973
408536,4846963
408594,4846952
408648,4846941
408663,4846938
408716,4846927
408724,4846926
408771,4846917
408795,4846912
408804,4846911
408848,4846901
408895,4846892
408925,4846886
408935,4846884
408954,4846878
408983,4846867
409017,4846845
409024,4846839
409036,4846826
409047,4846813
409051,4846806
409065,4846777
409077,4846735
409083,4846705
409083,4846699
409085,4846675
409085,4846666
409086,4846654
409086,4846646
409088,4846628
409088,4846610
409089,4846601
409089,4846578
409090,4846574
409093,4846543
409095,4846512
409096,4846500
409098,4846475
409099,4846461
409099,4846454
409102,4846426
409104,4846405
409106,4846371
409107,4846367
409109,4846349
409114,4846326
409117,4846312
409126,4846282
409146,4846236
409175,4846193
409205,4846161
409247,4846129
409291,4846106
409348,4846088
409390,4846078
409423,4846070
409456,4846062
409480,4846055
409499,4846047
409528,4846032
409547,4846017
409574,4845987
409579,4845978
409597,4845944
409604,4845917
409607,4845898
409608,4845834
409608,4845818
409608,4845766
409608,4845756
409608,4845715
409607,4845657
409606,4845649
409609,4845586
409606,4845551
409605,4845542
409603,4845486
409603,4845479
409602,4845468
409598,4845442
409581,4845401
409555,4845365
409514,4845332
409506,4845327
409483,4845315
409476,4845311
409468,4845306
409444,4845292
409403,4845266
409390,4845256
409360,4845229
409354,4845222
409336,4845202
409327,4845183
409320,4845163
409316,4845142
409314,4845118
409317,4845083
409326,4845049
409330,4845039
409335,4845028
409345,4845009
409352,4844996
409359,4844987
409378,4844966
409398,4844947
409408,4844939
409449,4844907
409460,4844899
409474,4844889
409495,4844873
409520,4844854
409531,4844845
409542,4844836
409552,4844830
409566,4844819
409576,4844810
409588,4844801
409598,4844792
409609,4844783
409621,4844774
409632,4844765
409645,4844756
409665,4844739
409691,4844719
409703,4844710
409726,4844691
409746,4844674
409761,4844663
409773,4844655
409795,4844639
409806,4844630
409820,4844618
409831,4844608
409852,4844589
409863,4844579
409874,4844568
409894,4844549
409905,4844538
409914,4844528
409934,4844506
409943,4844495
409962,4844473
409990,4844441
410009,4844419
410029,4844397
410047,4844375
410057,4844364
410066,4844352
410085,4844330
410104,4844308
410121,4844286
410139,4844263
410157,4844242
410165,4844232
410174,4844221
410191,4844200
410198,4844190
410214,4844169
410229,4844147
410242,4844126
410249,4844116
410256,4844105
410268,4844085
410280,4844064
410290,4844043
410295,4844032
410305,4844010
410320,4843980
410325,4843970
410344,4843930
410362,4843894
410368,4843885
410396,4843831
410401,4843822
410405,4843813
410435,4843765
410452,4843734
410460,4843719
410493,4843660
410496,4843654
410513,4843616
410526,4843565
410530,4843512
410528,4843448
410528,4843442
